"Index" "MMM" "AXP" "AAPL" "BA" "CAT" "CVX" "CSCO" "KO" "DIS" "DWDP" "XOM" "GE" "HD" "IBM" "INTC" "JNJ" "JPM" "MCD" "MRK" "MSFT" "NKE" "PFE" "PG" "TRV" "UTX" "UNH" "VZ" "WMT"
2005-11-30 56.976852 42.139206 6.533549 50.024029 40.445175 36.867344 14.269666 12.204705 20.505915 29.172596 41.244766 22.650789 30.419775 65.484604 18.38764 42.635384 27.817652 23.065142 18.430416 20.797117 5.556931 12.676261 39.685089 34.198597 40.569664 52.490959 15.329305 36.256443
2005-12-30 56.265366 42.171974 6.925638 51.527901 40.438183 36.519966 13.927978 11.524286 19.928823 28.466431 39.922775 22.384373 29.473253 60.549313 17.202229 41.496132 28.864893 22.97657 19.941202 19.647558 5.82049 13.943892 40.163895 32.998562 42.129459 54.490288 14.437735 35.048641
2006-01-31 52.816845 43.081608 7.274377 50.112064 47.718517 38.198997 15.107619 11.830188 21.04291 27.479017 44.599495 20.915495 29.524223 59.886364 14.652225 39.728577 29.155172 23.855564 21.627527 21.150246 5.428834 15.355019 41.29784 33.523056 43.983124 52.105133 15.395106 34.531891
2006-02-28 53.764553 44.256195 6.598093 53.549744 51.358898 36.6245 16.466253 11.998864 23.271086 27.953234 42.421356 21.149305 30.689173 59.253986 14.264641 40.029995 30.174694 23.787422 21.853201 20.256933 5.819818 15.81066 41.785923 31.750143 44.248547 51.061626 16.387089 33.970215
2006-03-31 55.29879 43.163757 6.042231 57.409988 50.466366 37.590702 17.629631 12.14635 23.187941 26.614109 43.486 22.378239 30.909302 60.900745 13.475241 41.12014 30.541426 23.412653 22.328264 20.513258 5.878669 15.043973 40.182251 31.038515 43.847652 49.009647 16.562147 35.508762
2006-04-28 62.414791 44.298553 6.781132 61.476498 53.397331 39.568459 17.043873 12.17246 23.246141 26.62067 45.07225 22.255991 29.177509 60.804722 13.83532 40.696579 33.55669 23.555752 21.814896 18.206373 5.653469 15.291486 40.811924 32.702221 47.508572 43.640167 16.274094 33.84758
2006-05-31 61.447445 44.751354 5.758038 61.538975 51.430351 39.104103 16.010666 12.772962 25.357916 26.135576 43.740639 22.043661 27.854904 59.216202 12.54212 42.074062 31.530558 22.601801 21.343462 17.142118 5.54778 14.418983 38.035515 32.694801 47.482216 38.569008 15.377366 36.545624
2006-06-30 59.324764 43.812866 5.517197 60.54842 52.509018 40.588749 15.888635 12.66121 24.942211 25.8396 44.056614 21.365856 26.257488 56.933517 13.224214 41.864449 31.057312 22.894796 23.356634 17.634058 5.772759 14.303186 38.982029 33.313419 48.165756 39.288441 16.500738 36.334404
2006-07-31 51.708111 42.978035 6.547035 57.229401 50.181519 43.021729 14.546273 13.096791 24.684473 22.893503 48.645412 21.190832 25.465137 57.370831 12.528204 43.701954 34.009468 24.114494 25.818602 18.209244 5.630223 15.838937 39.62278 34.22509 47.231594 41.964409 16.891842 33.566151
2006-08-31 53.004963 43.374313 6.536438 55.579956 46.981003 42.44931 17.889963 13.18803 24.651218 25.243765 48.820602 22.078915 25.157007 60.248558 13.698815 45.438301 34.039288 24.461996 26.239717 19.522074 5.755655 16.951246 43.641457 32.805271 47.834236 45.579144 17.571114 33.859402
2006-09-29 55.015759 46.296741 7.415989 58.511063 46.59156 42.752518 18.695379 13.334387 25.698792 26.052586 48.409359 23.047251 26.72537 60.970291 14.398809 45.635067 35.008438 26.656075 27.113306 20.775431 6.441862 17.443304 43.697865 35.245975 48.322422 43.166386 18.545065 37.342262
2006-10-31 58.283268 47.853142 7.810973 59.260548 43.174942 44.294922 19.63096 13.943208 26.156061 27.262314 51.526035 22.923201 27.506424 68.701378 14.9378 47.363777 35.619896 28.56398 29.391081 21.808496 6.75506 16.391539 44.915615 38.433056 50.130196 42.797894 18.702839 37.311974
2006-11-30 60.562477 48.606411 8.830213 65.927261 44.113674 48.024601 21.89263 14.164164 27.478003 26.740995 55.654915 23.034206 28.146473 68.618233 15.052588 46.578312 34.748924 29.296076 28.802219 22.378496 7.27485 17.058208 44.490486 38.94421 49.422112 43.061108 18.333652 34.904266
2006-12-29 57.938038 50.220558 8.173197 66.158112 43.615868 48.828117 22.234322 14.593655 28.754 26.918209 55.524464 24.473917 29.769876 72.522438 14.243692 46.656048 36.265617 30.94342 28.451555 22.759605 7.507012 16.071581 45.539162 40.560535 47.882702 47.140854 19.540501 35.093605
2007-01-31 55.239292 48.311974 8.258936 66.694298 45.793762 48.396469 21.656704 14.481754 29.509142 28.024618 53.691315 23.710957 30.199821 74.015404 14.743093 47.20726 38.511425 30.957378 29.202 23.521816 7.490336 16.282553 46.18457 38.415039 52.095032 45.851135 20.449486 36.2411
2007-02-28 55.423111 47.191719 8.151038 65.232468 46.051067 45.828407 21.103489 14.118794 28.737223 29.535803 52.159 23.141596 29.347351 69.58873 14.043786 44.7313 37.346928 30.496677 28.810472 21.545921 7.919393 15.657525 45.202065 38.339489 50.471268 45.780949 19.854895 36.712265
2007-03-30 57.181263 46.801701 8.950634 66.465912 47.909424 49.466854 20.76993 14.726893 28.88825 31.18947 54.90229 23.439892 27.394094 70.577087 13.527571 42.833424 36.583214 31.445988 29.070814 21.316462 8.289694 15.84572 44.967129 39.307709 49.979156 46.499508 20.130951 35.849537
2007-04-30 61.924557 50.480583 9.614391 69.523483 52.130302 52.028484 21.75433 16.012423 29.349716 30.33934 57.762024 24.434227 28.236647 76.529625 15.203491 45.648235 39.675777 33.700619 33.855618 22.89971 8.403593 16.598478 46.103142 41.076817 51.616947 46.578518 20.502935 36.590191
2007-05-31 66.176086 54.066734 11.675033 75.47789 56.408672 54.89756 21.900766 16.257877 29.735689 30.863018 60.781151 24.911518 28.982262 80.12735 15.765224 45.26738 39.470165 35.285118 34.520363 23.549391 8.854506 17.429415 45.494637 41.129967 54.457306 48.079636 23.375921 36.514542
2007-06-29 65.29586 50.90493 11.756919 72.153824 56.207691 56.75016 22.657372 16.265522 29.464378 30.357119 61.300011 25.558708 29.506966 79.112579 16.874052 44.086864 36.896194 35.431713 33.020168 22.613243 9.217224 16.212084 43.805145 40.836765 54.750626 44.893051 22.108582 36.905773
2007-07-31 66.898323 48.826855 12.693309 77.608902 56.803101 57.437325 23.519732 16.203335 28.480503 29.849104 62.213528 25.87919 27.87228 83.171585 16.788754 43.285538 33.776131 33.41441 32.920708 22.244923 8.92627 14.905981 44.533451 38.760578 56.325294 42.514099 23.126226 35.248798
2007-08-31 68.82917 48.893574 13.340693 72.805893 54.618912 59.540356 25.968519 16.722614 28.998331 29.265577 62.902485 25.952639 28.911671 88.021782 18.387857 44.505875 34.167545 34.377697 33.265499 22.122684 8.908875 15.939069 47.017136 38.577385 57.86105 43.901085 22.724693 33.637981
2007-09-28 70.788361 49.519119 14.784781 79.047478 56.536381 63.488884 26.952913 18.091013 29.680136 29.845547 67.913841 27.828415 24.481709 88.859055 18.466408 47.322147 35.165241 38.021385 34.535599 22.684811 9.401143 15.675987 50.638264 38.646263 62.396568 42.514099 24.026966 33.653412
2007-10-31 65.326813 50.963081 18.299135 74.228897 54.034939 62.084503 26.895966 19.441471 29.88727 31.21792 67.495613 27.667078 23.779861 87.591805 19.209061 46.940395 36.363857 41.706955 38.925213 28.344463 10.619159 15.791492 50.296513 40.081863 59.380615 43.146141 25.254364 34.856148
2007-11-30 63.354023 49.315857 17.554451 69.924316 52.072266 59.947556 22.79567 19.761866 28.609959 29.069248 65.6735 25.737923 21.731436 79.620941 18.702017 49.094967 35.296158 41.886761 39.660145 25.958235 10.521399 15.4331 53.53772 40.772808 58.216873 48.281544 23.686584 36.930092
2007-12-31 64.160622 43.496296 19.082354 66.085831 52.550262 63.745049 22.022802 19.529572 28.160051 27.605946 69.010193 25.130886 20.498766 81.831367 19.117929 48.341217 33.771965 42.201965 39.079334 27.503361 10.441103 14.76407 53.118111 41.524822 59.595055 51.090652 23.949703 36.809986
2008-01-31 60.607117 41.222473 13.040121 62.85178 51.702824 56.860352 19.931973 18.775362 26.031473 27.05971 63.12492 23.971622 23.314114 81.081932 15.130842 45.761093 36.995403 38.383659 31.002529 25.185659 9.96813 15.173284 47.569099 37.125355 57.048965 44.6297 21.514181 39.296013
2008-02-29 60.031868 35.491768 12.044003 62.864933 52.678761 59.615669 19.842484 18.603523 28.273466 26.394417 64.366478 22.671158 20.202013 86.521248 14.407166 45.203747 31.727077 39.027851 29.792007 21.095459 9.784466 14.676319 48.121735 35.820953 55.142307 40.802303 20.123489 38.405388
2008-03-31 60.606155 36.683228 13.824302 56.471363 57.019501 58.72134 19.598417 19.621197 27.374926 26.096046 62.568836 25.318638 21.475777 87.493889 15.28011 47.326782 33.522209 40.22517 25.745163 22.010632 11.222 13.78705 50.950275 37.159309 53.820648 30.189125 20.195513 40.992195
2008-04-30 58.88332 40.447803 16.75775 64.436745 59.907055 66.144066 20.859419 18.976501 28.290909 28.432999 68.849365 22.370152 22.113064 91.71888 16.059271 48.946411 37.493664 42.973213 25.806215 22.119202 11.023967 13.246897 49.033611 39.13958 56.675121 28.669127 21.685268 45.116318
2008-05-30 59.774174 39.041134 18.183533 63.142937 60.463078 68.664589 21.738054 18.457529 29.311583 28.610039 65.954384 21.015627 21.007416 98.754753 16.822874 49.034214 33.834789 42.785671 26.430342 22.04495 11.283062 12.955891 48.302311 38.6814 55.795128 30.057333 21.679632 45.118725
2008-06-30 53.631817 31.729864 16.130606 50.135937 54.010002 68.650734 18.923174 16.977976 27.217897 25.007847 65.486252 18.461571 18.132433 90.438087 15.589097 47.27092 26.997017 40.813709 25.824667 21.414427 9.972444 11.69108 44.470303 33.905998 48.459435 23.06357 19.949539 43.915344
2008-07-31 54.248375 31.402649 15.3127 46.619106 51.168629 58.560532 17.889963 16.821192 26.476385 23.861673 59.764683 19.5683 18.449863 97.64843 16.104382 50.305244 32.327988 43.405403 22.542631 20.021048 9.816862 12.494132 48.184998 34.468479 50.250153 24.671432 19.434614 45.806358
2008-08-29 55.57053 33.568344 16.331944 50.322613 52.059235 60.231594 19.565882 17.00737 28.221119 24.449091 59.756222 19.436871 20.997086 93.241447 16.701723 52.081379 30.625271 45.283329 24.440598 21.327908 10.139739 12.999641 51.341888 34.499748 51.763699 26.753748 20.051216 46.343761
2008-09-30 53.017078 29.972952 10.949617 44.020771 43.867233 57.552147 18.353683 17.519377 26.772991 23.04113 58.001102 17.875357 20.212471 89.587776 13.678322 51.230965 37.1577 45.064201 21.86301 20.858992 11.360848 12.543868 51.283012 35.558723 47.399418 22.307968 18.321285 46.987091
2008-10-31 49.904823 23.383146 10.364853 40.236607 28.399841 52.053703 14.456784 14.597276 22.603071 19.343527 55.357224 13.676402 18.416853 71.212181 11.706542 45.359528 33.074547 42.310692 21.440435 17.451519 9.786632 12.047284 47.79694 33.473972 43.374493 20.849472 17.232176 43.786114
2008-11-28 52.367191 19.82041 8.927512 32.967918 30.47407 55.608284 13.456121 15.794574 19.645742 13.44912 60.205009 12.036074 18.042109 62.852516 10.165522 43.678585 25.385214 43.2906 18.510124 15.909549 9.04283 11.374267 47.656216 34.33934 38.58672 18.459652 18.962946 43.841026
2008-12-31 45.020302 15.772996 8.222328 32.998852 33.209988 52.061073 13.260864 15.255392 20.09074 11.183417 59.964638 11.574496 18.164543 64.824348 10.799025 44.610603 25.280972 45.825405 21.363699 15.295828 8.830521 12.260393 45.782555 35.806171 42.617943 23.37109 19.688931 44.172131
2009-01-30 42.086235 14.348033 8.682816 32.72044 23.18292 49.632923 12.178843 14.396081 18.310995 8.589516 57.448265 8.666581 16.988815 70.593544 9.502553 43.01498 20.703623 42.752693 20.063614 13.454668 7.834924 10.093537 40.644627 30.60952 38.157364 24.89109 17.618711 37.127914
2009-02-27 35.955414 10.342933 8.60382 24.559193 18.493738 43.121841 11.853422 13.765911 14.848907 5.306379 51.260376 6.258842 16.483805 71.271858 9.48137 37.590305 18.544798 38.858898 17.006634 12.794309 7.190817 8.705317 35.923874 28.637003 32.740318 17.264732 16.828316 38.798344
2009-03-31 39.32473 11.6894 10.126903 27.79314 21.011168 47.760067 13.643233 15.127341 16.079676 6.349236 51.411369 7.435591 18.822956 75.035652 11.185633 39.545002 21.572018 40.584312 19.113762 14.553034 8.314287 9.631715 35.118439 32.480972 34.464336 18.416256 17.813358 41.283001
2009-04-30 45.557209 21.918705 12.122034 31.284855 27.081865 46.950325 15.717785 14.817561 19.391239 12.050747 50.331802 9.303681 21.028023 79.930115 11.743799 39.364571 26.83009 39.632362 17.32029 16.050323 9.303704 9.447847 37.189533 32.880589 39.16328 20.695189 18.165686 39.935963
2009-05-29 45.555527 21.597147 13.083472 35.378716 26.990513 47.81324 15.050675 16.920586 21.445471 13.316073 52.667473 9.914123 18.503391 82.737556 11.798292 41.83654 30.000916 43.871502 19.706825 16.65452 10.115803 10.863698 39.070084 32.496952 42.49596 23.405275 17.519043 39.625137
2009-06-30 47.94899 20.350521 13.72122 33.524975 25.148521 47.512028 15.172708 16.80249 20.657423 12.27211 53.092766 8.690641 19.05344 81.289558 12.421227 43.080414 27.732552 43.109344 20.25736 18.950596 9.341951 10.727814 38.438221 33.027138 41.970928 21.979843 18.399189 38.589493
2009-07-31 56.262287 24.807671 15.740435 33.848389 33.957905 49.821301 17.906235 17.45022 22.242374 16.096689 53.457291 9.9364 20.91605 91.806938 14.447655 46.182518 31.469856 41.287193 21.742605 18.751286 10.218772 11.392938 42.089245 34.660782 43.99839 24.689924 19.524572 39.73666
2009-08-31 57.942883 29.615097 16.204781 39.557053 34.921303 50.66032 17.572687 17.075586 23.056984 16.187927 52.836353 10.307159 22.004581 92.329002 15.362038 46.212723 35.386292 42.544186 23.495926 19.762672 9.993255 12.063747 41.02771 40.575718 48.275471 24.637129 18.897505 40.747234
2009-09-30 59.309078 29.843182 17.855989 43.124924 39.561031 51.015247 19.150965 19.11154 24.314312 19.940649 52.423759 12.24784 21.659044 93.549095 14.795033 46.556808 35.679405 43.17207 23.19356 20.620523 11.896079 11.955388 43.916557 39.85664 49.552299 22.032637 18.428717 39.321438
2009-10-30 59.124252 30.670696 18.159451 38.06778 42.743217 55.440933 18.557077 18.972742 24.234623 17.959593 54.761848 10.636678 20.398855 94.3312 14.447267 45.149914 34.051392 44.337036 22.680265 22.232004 11.432738 12.302131 44.312649 40.310013 49.975197 22.833342 18.322296 39.794029
2009-11-30 62.639881 36.824196 19.25865 42.106846 45.328316 57.02499 19.037071 20.64855 26.758139 21.24861 57.693569 11.949481 22.244434 99.264069 14.625994 48.427872 34.638344 48.258911 26.551973 23.68314 11.931012 13.251176 47.636082 42.414978 54.986736 25.226658 19.480209 43.694942
2009-12-31 66.870346 35.670967 20.301006 43.488724 44.241474 56.257736 19.476391 20.576345 28.884895 21.245653 52.406105 11.358998 23.715912 102.838661 15.54012 49.637806 33.969872 47.640892 27.067945 24.544783 12.352111 13.265759 46.32198 40.631836 56.761303 26.819275 20.514284 43.029346
2010-01-29 65.106972 33.29768 18.502411 48.686798 40.83073 52.699169 18.280474 19.583632 26.466625 20.830429 49.516418 12.072224 22.961723 96.152985 14.778345 48.443287 31.782484 47.633263 28.282814 22.692654 11.918375 13.608525 47.362514 41.29192 55.183002 29.036615 18.498028 43.013237
2010-02-26 65.257706 33.766289 19.712393 51.089966 44.590225 53.336327 19.793671 19.031313 27.980284 21.76853 50.280376 12.132467 25.576788 100.347221 15.763852 48.922665 34.255539 49.130749 27.319815 23.195196 12.63815 12.919886 48.693745 42.85656 56.501827 29.793333 18.189938 43.528458
2010-03-31 68.042252 36.639668 22.639099 58.734051 49.123497 55.940434 21.176708 20.182062 31.267338 22.851414 51.811989 13.749123 26.717016 101.207405 17.115253 50.631069 36.524551 51.339138 27.957687 23.696804 13.964147 12.625414 48.686062 44.227276 60.584114 28.746252 19.504038 45.012051
2010-04-30 72.194641 40.955441 25.152523 58.58844 53.551048 60.078979 21.908899 19.613283 32.99596 23.825132 52.423088 14.24772 29.09553 101.799255 17.537563 49.932186 34.792294 54.31699 26.228579 24.708109 14.422022 12.308862 48.199875 41.603489 61.686985 26.694204 18.470913 43.425285
2010-05-28 64.97979 35.405327 24.746948 52.216331 47.786182 55.003357 18.841816 18.861036 29.932814 20.795795 47.086098 12.351547 27.964087 99.354546 16.562864 45.68639 32.340981 51.88689 25.218065 20.967438 13.75136 11.330117 47.370182 40.56218 55.780724 25.602125 17.588903 41.169205
2010-06-30 64.717628 35.413364 24.231544 51.052902 47.243511 50.528309 17.336748 18.705185 28.213156 18.439785 44.445976 10.962701 23.345163 97.942688 15.039574 46.281975 29.914186 51.11095 26.466436 18.700027 13.026441 10.608502 46.509472 40.685215 53.735935 25.117029 17.908468 39.141693
2010-07-30 70.084114 39.819965 24.782591 55.438156 55.221916 56.745697 18.768602 20.567492 30.174641 21.246181 46.47863 12.255116 23.711096 101.845139 15.928804 45.521839 32.957962 54.106071 26.080454 20.975563 14.200844 11.159014 47.795467 41.67654 58.860344 26.930056 20.163084 41.68219
2010-08-31 64.761459 35.565006 23.41943 50.037083 51.587959 55.675556 16.262869 20.854862 29.144638 18.945097 46.364124 11.008317 23.334194 98.148994 13.7671 45.104729 29.750544 57.114498 26.610239 19.175613 13.498899 11.967831 46.631054 40.470428 54.311649 28.05324 20.489191 41.065098
2010-09-30 71.489052 37.491779 27.335506 54.465355 62.291904 60.913952 17.816746 22.173574 29.646204 21.462551 48.466248 12.445344 26.571791 106.925247 14.959158 49.012424 31.14151 58.248032 28.150888 20.008986 15.689228 12.915628 46.865509 43.350906 59.325565 31.165884 22.61235 43.83334
2010-10-29 69.43615 37.158047 28.995392 57.821354 62.571339 62.078865 18.59775 23.234507 32.360043 24.104336 52.15279 12.269194 25.917564 114.465996 15.621412 50.420471 30.829403 60.796524 27.768509 21.790096 15.943729 13.103683 50.060593 45.930332 62.273914 32.000286 22.868116 44.3657
2010-11-30 69.672501 38.735455 29.975128 52.514095 67.347763 61.374538 15.587622 24.268604 32.70039 24.370073 54.904343 12.123679 25.535393 113.261261 16.614889 49.107098 30.640959 61.689972 26.36134 20.764902 16.861906 12.38796 48.091869 44.923527 63.051712 32.417492 22.537203 44.30019
2010-12-31 71.597221 38.466572 31.074341 53.741108 74.560196 69.166672 16.458111 25.267467 33.963509 26.800526 57.714275 14.118134 29.634914 117.504761 16.512817 49.346458 34.753731 60.476669 27.856144 22.943321 16.96291 13.307558 50.659077 46.660995 65.941681 32.159184 25.191534 44.412998
2011-01-31 72.941238 39.038715 32.688938 57.216225 77.590179 71.9561 17.206581 24.145662 35.194931 27.852446 63.681442 15.546157 31.080326 129.706772 16.850449 47.686939 36.8606 58.042164 25.637854 22.795359 16.379076 13.847155 50.082497 47.121651 68.10289 36.558716 25.407696 46.175365
2011-02-28 76.977135 39.20969 34.027054 59.644203 82.325104 79.233063 15.09949 24.556738 39.604488 29.17127 67.865395 16.259998 31.671995 130.123856 17.00119 49.462654 38.295986 60.113327 25.174093 21.979151 17.67979 14.776113 50.019035 50.195538 70.3312 37.921307 26.33498 42.807129
2011-03-31 78.037117 40.676582 33.574268 61.234474 89.059555 82.089264 14.001254 25.858744 39.015942 29.754936 66.754524 15.583792 31.539295 131.080399 15.979691 47.699581 37.812054 60.438976 25.812317 20.995131 15.246722 15.597863 48.868706 50.124683 71.265678 40.370495 27.490534 43.16523
2011-04-29 81.133575 44.344021 33.730331 66.079895 92.6912 83.578468 14.303319 26.295313 39.024998 32.308735 69.809402 15.894687 31.615889 137.117188 18.331514 52.908295 37.62952 62.202354 28.111267 21.433393 16.580063 16.104733 51.913666 53.327011 75.416214 43.969906 27.29512 45.595074
2011-05-31 79.235886 46.620861 33.508747 64.971741 84.972984 80.73848 13.715512 26.04195 37.693981 28.478043 66.606476 15.265121 30.875492 136.398117 17.964851 54.642082 35.658581 65.250854 28.736832 20.81646 17.009062 16.632839 53.593452 52.315746 74.298477 43.719814 26.681021 46.097103
2011-06-30 79.630447 46.880592 32.337299 61.55785 85.503021 79.145416 12.743997 26.611601 35.348862 28.579067 64.938721 14.779411 31.056128 138.51358 17.685526 54.0168 33.761833 67.475502 27.894178 21.640469 18.400606 15.973726 50.849789 49.52935 74.924904 46.220894 26.897758 44.360744
2011-07-29 73.157608 45.37534 37.617512 58.676899 79.678062 80.053551 13.087414 26.896336 34.968567 27.681999 63.669926 14.034961 29.950041 146.830017 17.821199 52.611984 33.562702 69.204002 26.977289 22.805725 18.435373 14.926907 49.58894 46.772076 70.125175 44.473488 25.829098 44.001778
2011-08-31 70.134804 45.076084 37.073219 56.048645 73.395103 76.676445 12.841561 27.861305 30.839714 22.585402 59.455727 12.781138 28.833094 139.408676 16.222258 53.90818 31.164774 72.838287 26.163145 22.279604 17.719624 14.881617 51.355072 42.810051 63.272255 42.582706 26.473175 44.72369
2011-09-30 60.676991 40.714474 36.735069 50.725449 59.554901 71.827911 12.702248 27.085348 27.308443 18.006069 58.339233 12.041363 28.392565 141.809082 17.197369 52.179504 24.991556 70.751678 26.157595 20.847342 17.740376 13.862331 50.951847 41.69458 59.957367 41.471004 26.934278 43.639019
2011-10-31 66.787773 46.0923 38.995125 55.151669 76.607475 81.493919 15.245551 27.39003 31.582182 22.351252 62.724895 13.220181 30.923445 149.723816 19.776167 52.752991 29.095406 74.80407 27.597458 22.304728 19.989298 15.101155 52.02581 49.92569 66.45076 43.152519 27.442987 47.691833
2011-11-30 68.979073 43.743069 36.819851 57.94989 79.381111 80.394524 15.336054 27.347502 32.460468 22.214968 64.997505 12.587257 34.143044 153.06955 20.25267 53.515434 25.923035 77.533989 28.597364 21.586605 19.954029 15.894645 52.497353 48.128868 65.67215 43.853886 27.999557 49.52483
2011-12-30 69.566383 42.950886 39.016331 61.881279 73.47699 83.193733 14.875309 28.462063 34.524654 23.258369 68.48819 14.307055 36.597996 149.715088 19.716068 54.226547 27.831472 81.438271 30.519218 21.90728 20.29734 17.138025 54.237236 51.005112 62.662891 45.72541 29.773195 50.561913
2012-01-31 73.805214 45.825703 43.975723 62.58147 88.892357 80.629128 16.220861 27.469534 35.813568 27.099714 67.664001 14.946123 38.643787 156.814896 21.480347 54.499424 31.446218 80.399315 30.980656 24.919954 21.902254 16.947954 51.662766 50.255173 67.172501 46.726898 28.311138 51.915653
2012-02-29 75.066109 48.339062 52.256821 63.60326 93.038834 85.974457 16.410721 28.417318 38.658394 27.099714 70.27668 15.352327 41.41214 160.801254 22.028975 54.288441 33.081764 81.152031 30.899698 26.961277 22.72999 16.907942 55.416187 49.970711 72.315109 50.299755 28.649429 49.986584
2012-03-30 76.445763 52.88142 57.758598 63.111053 86.774315 84.469566 17.459095 30.549629 40.30637 28.214172 70.46357 16.174345 44.067123 170.544327 23.045198 55.022526 38.764 80.187469 31.432386 27.402985 23.148386 18.124226 55.080173 51.400772 71.513222 53.333351 28.739637 52.126419
2012-04-30 76.574287 55.219597 56.258648 65.173187 84.073586 83.957458 16.704926 31.503147 39.689537 27.59515 70.146721 15.779449 45.363461 169.261063 23.27467 54.305119 36.472008 79.656166 32.119984 27.199123 23.880579 18.324272 52.59565 55.846245 70.392334 50.808754 30.756495 50.175938
2012-05-31 72.833488 51.202633 55.656551 59.418396 71.679726 78.154472 13.531323 30.84684 42.083241 25.298269 64.322838 15.384561 43.472504 158.331253 21.330175 52.584846 28.130455 73.598755 30.761171 24.957899 23.403173 17.673508 51.479931 54.257336 64.305 50.464893 31.716208 56.441399
2012-06-29 77.311691 53.385365 56.260563 63.421745 69.462776 83.870392 14.227364 32.71883 44.651871 25.92149 70.000069 16.985508 46.688427 160.530975 21.99881 56.905853 30.319792 72.93148 34.548023 26.154917 18.989933 18.586679 50.620415 55.852036 65.537102 53.130409 33.8489 59.785698
2012-07-31 78.718155 53.106674 58.838543 63.088867 69.330238 87.113892 13.278316 33.810997 45.241093 23.683189 71.047134 16.912157 45.974766 160.859329 21.214611 58.304077 30.803625 73.615242 36.550575 25.197304 20.194921 19.427118 53.802158 54.81094 64.591339 46.400555 34.769344 63.824551
2012-08-31 80.409233 53.649609 66.063988 61.311829 70.252357 89.878777 15.884024 31.300282 45.544907 24.119326 71.879387 16.879555 50.258476 160.61467 20.675997 57.312447 31.779076 74.302475 35.623779 26.52615 21.374304 19.459736 56.01125 56.639423 69.765427 49.315914 33.074783 62.591564
2012-09-28 80.25293 52.324478 66.248718 59.766148 70.836899 93.404686 15.900681 31.95962 48.131962 24.09008 75.296326 18.650997 53.464382 171.000839 18.869036 58.570377 34.636967 76.178947 37.675495 25.613823 20.836432 20.267166 57.820225 60.147755 68.402451 50.527386 35.100555 63.626152
2012-10-31 76.067497 51.686256 59.120358 60.487476 70.245888 88.340179 14.383068 31.327673 45.222691 24.37291 75.065796 17.295902 54.35886 160.350861 18.011353 60.193806 35.927158 72.069008 38.118248 24.563795 20.061457 20.28348 58.194172 62.509243 68.288879 51.065392 34.763035 64.677956
2012-11-30 79.500122 51.621609 60.033943 64.177002 70.602036 85.424339 15.976465 32.170406 45.719841 25.113249 73.02536 17.353395 57.886356 157.360184 16.463907 59.791458 35.409973 72.917221 37.007195 23.099564 21.400646 20.589127 58.690052 62.403511 70.482307 49.597271 34.358093 62.091534
2012-12-31 81.160919 53.080685 54.586288 65.110092 74.649155 87.404549 16.601669 30.753624 46.543449 27.1614 71.708031 17.395731 55.021839 158.58551 17.347254 60.108711 37.90107 73.897377 34.528378 23.177652 23.052893 20.638502 57.059544 63.680515 72.153984 49.657173 33.696156 59.150032
2013-01-31 87.891556 54.498524 46.720993 63.822769 81.963264 93.070419 17.37895 31.593519 50.366764 27.052183 74.541557 18.464834 59.532108 168.122955 17.700596 63.384258 40.83456 79.828598 36.476593 23.81979 24.147459 22.645096 63.681904 69.568008 77.045761 50.545219 34.356857 60.641113
2013-02-28 91.468636 57.593651 47.189743 66.867416 76.948349 95.424103 17.623957 32.849121 51.030464 26.648922 74.667564 19.40134 60.937679 166.968323 17.754778 65.784157 42.457527 80.98774 36.038036 24.323231 24.520151 22.719807 64.546135 71.30587 80.144135 48.933922 36.657288 61.360676
2013-03-28 93.500282 62.514381 47.324455 74.64978 72.449913 96.784393 17.657757 34.556679 53.096363 27.017481 75.134491 19.317787 62.417694 177.33577 18.571089 70.468803 41.190407 84.188385 37.637142 25.031931 26.56875 23.956654 65.291748 75.072525 82.693184 52.580002 38.72139 65.290237
2013-04-30 92.093086 63.582726 47.337276 79.484413 70.986992 99.382805 17.817528 36.171722 58.742527 28.773964 74.200623 18.624287 65.611015 168.389999 20.365269 73.666832 42.801609 86.257431 40.021393 28.960394 28.635357 24.130974 65.523537 76.160423 80.799095 55.07988 42.917374 67.811798
2013-05-31 97.536087 70.367607 50.400158 86.544388 71.934395 100.791893 20.542965 34.17215 58.966877 29.240654 75.956505 19.484892 70.360786 173.756699 20.84037 73.306236 47.674755 82.192513 39.765949 30.749401 27.94842 22.792013 65.515007 74.653427 84.465309 57.561378 38.594589 65.690613
2013-06-28 96.722313 69.484642 44.438164 89.533524 69.159317 97.170784 20.730339 34.511589 59.03231 27.568947 75.855766 19.531023 69.639771 159.631943 20.797457 74.769211 46.102772 84.260742 39.916325 30.432215 28.864021 23.444897 65.711281 71.70089 82.72081 60.711792 40.075329 65.383408
2013-07-31 103.869247 68.773613 50.713947 91.858383 69.995995 103.370193 21.948257 34.485779 60.434505 30.028475 78.710327 20.524837 71.042076 162.914627 20.033535 81.422325 49.025253 83.477684 41.394375 28.053324 28.519537 24.665579 69.04937 74.957573 93.96209 67.545082 39.790142 68.411636
2013-08-30 101.01963 67.039597 57.229309 91.240463 69.683609 99.703827 19.992722 32.850964 56.863586 32.050941 73.683281 19.488909 66.960991 153.009048 19.0508 75.815117 44.450859 80.960365 40.638165 29.635159 28.664194 23.804852 66.977005 71.682968 89.542099 66.51593 38.101398 64.446991
